@relation epsilon_full_set
@attribute r1 NUMERIC
@attribute r2 NUMERIC
@attribute r3 NUMERIC
@attribute r4 NUMERIC
@attribute r5 NUMERIC
@attribute r6 NUMERIC
@attribute r7 NUMERIC
@attribute r8 NUMERIC
@attribute class {epsilon}

%all features for epsilon

@data
0.97380363471875087, -0.22739059129293293, 0.7736627385069027, 0.11142486936993781, 0.7732296643986184, 0.99435528071467227, 0.10610172343013718, 1.5562983557939587, epsilon
-0.99227787671366718, -0.12403473458921328, 0.7997914832636067, 0.13302025747518628, 0.7944545743571498, -0.99782419988134818, -0.065930767712406468, 0.8801473279179253, epsilon
0.97682684374506845, 0.21403111301642058, 0.7293084898079825, 0.11266110816354398, 0.7255108978430304, 0.99886163275357298, -0.047701557761421383, 0.9418350671512281, epsilon
-0.59623756051182197, 0.80280805391756715, 0.8038386019357368, 0.08493378438485671, 0.8011311986291633, -0.99976258741453483, 0.021789190122503556, 1.2549568386438577, epsilon
0.58643357013980157, 0.80999732580613293, 0.8296606335725468, 0.11460590818331506, 0.8246036981774941, 0.99953226237240178, 0.030581963257908986, 1.2384557188650998, epsilon
-0.99409058687897345, -0.10855369675242847, 0.7490994199310261, 0.06566463747989992, 0.747526323834151, -0.99994471922548622, -0.010514679884027534, 0.9483806185320761, epsilon
0.96639697094350274, 0.25705426382618607, 0.7320910766298139, 0.06364159638998987, 0.7311240351164774, 0.99929555712609652, 0.03752851593181282, 0.8510477489578495, epsilon
-0.9879546984346248, -0.15474338060463155, 0.7519068641580552, 0.06357195596529101, 0.7519068641580552, -0.99797998365162432, -0.063529144734551721, 0.8141275399084691, epsilon
0.97503491011192323, 0.22205162477008339, 0.9190825669922154, 0.5922804857792465, 0.7674127572525752, 0.99364389345045789, 0.11256914767650626, 1.779072168297501, epsilon
-0.27666316398153595, -0.96096695765032714, 0.6740861481220335, 0.18601912294410267, 0.6653455685656892, -0.99565854391738706, -0.093080953606570233, 0.882306208219347, epsilon
0.74301905341332852, -0.66927026399262757, 0.534695056469573, 0.15718806680986971, 0.5311661209574646, 0.99423321473902904, 0.10723952027912087, 0.6115029095954928, epsilon
0.069082515472733738, -0.99761094924622773, 0.6154375280538228, 0.14106820217462818, 0.6121704078122365, -0.99535030152403314, -0.09632121913688714, 0.7735703987940394, epsilon
0.82745990033203909, 0.56152481097676532, 0.6819653798463673, 0.1997671923850064, 0.6687196597513789, 0.99952646860794148, 0.030770741819748888, 1.0472057093753324, epsilon
0.99663560610543311, 0.081960164975774547, 0.6752360586528241, 0.0777340675842289, 0.6733416448913583, -0.99978518350609136, -0.020726476827750293, 0.8396748262120797, epsilon
0.99991133954403288, -0.013315894684833641, 0.7198348877819135, 0.07145494041708961, 0.7184888976379524, 0.99931676378080969, -0.036959513344326025, 0.7792109590417418, epsilon
-0.84924128672477872, 0.5280049591831899, 0.6895823833973719, 0.11999206976873598, 0.6855217476929525, -0.99869041690365956, 0.051161031897282515, 1.1038411185595813, epsilon
0.99972120178918378, 0.023611833753229568, 0.6968505731826588, 0.0956843555348848, 0.69423516906665, 0.99917582817445105, -0.040591432493813327, 1.0111113675896972, epsilon
