lamda_34
51.4611600000,-0.445772,0.042771,-0.442295,0.148440
51.4753000000,-0.441776,0.041295,-0.438875,0.148754
51.4903000000,-0.410012,0.036091,-0.400248,0.150894
51.5032700000,-0.327997,0.042011,-0.349636,0.150159
51.5180600000,-0.328423,0.042533,-0.349400,0.149646
51.5323300000,-0.323442,0.047408,-0.348457,0.149103
51.5461100000,-0.309309,0.058568,-0.310526,0.092693
51.5603700000,-0.308789,0.057175,-0.309480,0.092852
51.5747700000,-0.280149,0.050489,-0.309190,0.092828
51.5915600000,-0.276561,0.049774,-0.308170,0.092241
51.6035100000,-0.279244,0.060488,-0.296382,0.086329
51.6177800000,-0.276968,0.076935,-0.291903,0.085384
51.6318200000,-0.276253,0.084621,-0.290111,0.095133
51.6462200000,-0.274800,0.085224,-0.278743,0.086798
51.6606500000,-0.270503,0.088268,-0.271495,0.086693
51.6745700000,-0.262400,0.089826,-0.260544,0.088776
51.6900300000,-0.225819,0.066380,-0.246381,0.091601
51.7033000000,-0.214548,0.042680,-0.212403,0.095409
51.7175900000,-0.214817,0.042179,-0.211520,0.095312
51.7324600000,-0.215777,0.041524,-0.211722,0.094981
51.7462700000,-0.218776,0.041648,-0.212065,0.095499
51.7603800000,-0.224747,0.043900,-0.216290,0.105482
51.7747500000,-0.227872,0.046003,-0.215163,0.107851
51.7905000000,-0.228700,0.048033,-0.204485,0.104111
51.8032500000,-0.189970,0.078230,-0.197550,0.103100
51.8175200000,-0.184460,0.083497,-0.188745,0.104122
51.8319000000,-0.182687,0.085237,-0.182082,0.106008
51.8461400000,-0.175590,0.089882,-0.172745,0.116121
51.8616900000,-0.166392,0.098503,-0.168575,0.114696
51.8747700000,-0.160781,0.101558,-0.166811,0.113041
51.8908500000,-0.155285,0.104897,-0.157026,0.112323
51.9033100000,-0.150528,0.104985,-0.153643,0.112020
51.9175800000,-0.142814,0.105067,-0.141131,0.113325
51.9330400000,-0.138421,0.106264,-0.138170,0.114567
51.9462200000,-0.132975,0.106019,-0.129205,0.115706
51.9603100000,-0.128682,0.105759,-0.122725,0.117109
51.9749000000,-0.092368,0.106488,-0.049416,0.129310
51.9912200000,-0.075446,0.111654,-0.047785,0.128157
52.0034400000,-0.065856,0.113952,-0.046514,0.125862
52.0181600000,-0.063541,0.114385,-0.045978,0.123879
52.0318100000,-0.056054,0.116596,-0.038362,0.119570
52.0461700000,-0.046818,0.120631,-0.024573,0.119073
52.0604300000,-0.037228,0.123819,-0.022426,0.119256
