@relation zeta_full_set
@attribute r1 NUMERIC
@attribute r2 NUMERIC
@attribute r3 NUMERIC
@attribute r4 NUMERIC
@attribute r5 NUMERIC
@attribute r6 NUMERIC
@attribute r7 NUMERIC
@attribute r8 NUMERIC
@attribute class {zeta}

%all features for ZETA

@data
0.46992337151468044, 0.88270721357892834, 1.2032929588433567, 0.8316927658646296, 0.8106908627195697, 0.99984968040818811, 0.017338298291468698, 2.9997356917627984, zeta
-0.9027104622482347, -0.43024855763567466, 0.8114010615780584, 0.11541365508580548, 0.8060675507735068, -0.99991991890326704, -0.012655266906862913, 1.1691669647408036, zeta
0.96254366108657152, -0.2711267240647065, 0.8564318747384406, 0.3086222656271438, 0.8165080840218302, 0.99933854418296764, 0.036365837131388551, 1.8400093514194868, zeta
-0.70481990780674753, 0.70938628233092293, 0.8282048345210259, 0.3620995887222891, 0.7776604989325354, -0.99593588855692972, -0.090065009211784827, 2.1608394239322655, zeta
0.90295618372461051, -0.42973262649406496, 0.9750370140486976, 0.6760237612181146, 0.7606614154569693, 0.99991137258233509, 0.013313413555906706, 3.3132262417964946, zeta
-0.85462194432754413, -0.51925074123568504, 0.8784880990451721, 0.3749436566527509, 0.8177148811101581, -0.99968585491582429, 0.025063748347315489, 5.16053706942773, zeta
0.79264768806893027, -0.60967995095704086, 0.8306806150380541, 0.1715312789131416, 0.8194312306691758, 0.99885136100023042, 0.047916162492288292, 1.3038828014102957, zeta
-0.99914662437441204, 0.041304031294993174, 0.8171248211901289, 0.2105121091361107, 0.8005885235700048, -0.9981232261945191, -0.061237450396343443, 1.8612677706205603, zeta
0.90303223311430736, -0.42957279471189419, 0.9537271384274435, 0.5485997531257909, 0.8142689755756387, 0.99939089466685382, 0.034897559470335474, 2.315250583913743, zeta
-0.70378968115892948, -0.71040839289398339, 0.9044473613881573, 0.6353614628546003, 0.7297939535409977, -0.99747469332671823, -0.071022786292635726, 2.844191832724182, zeta
0.4176555057567754, 0.90860545811207405, 0.7375005723346931, 0.18975347716999957, 0.7282275924420881, 0.9945558332542811, 0.10420506004932066, 1.4664618241961027, zeta
-0.59315284250515965, 0.8050898741308633, 0.8233216461535552, 0.5013479462081873, 0.7230557956340575, -0.99853981443695961, -0.054020727357212819, 2.122679525595511, zeta
0.64017766614312066, -0.7682268908151727, 0.925092119267049, 0.609435425874932, 0.760021103892517, 0.99806307497913227, 0.062210114637404244, 1.9715435871719518, zeta
-0.8476104351353132, -0.53061902552558826, 1.01726530014741, 0.6481303995194237, 0.8173641887855132, -0.99218685027661635, -0.1247607876624988, 3.1306934456129416, zeta
0.64951455979960315, -0.76034915440758377, 0.8493632958869839, 0.4898927796342601, 0.754506517215723, 0.99331680098094988, -0.1154198115098604, 3.8791662434806633, zeta
-0.0068141518459884599, -0.9999767833978046, 0.8038335031814735, 0.4253301268580505, 0.7379245663833126, -0.99226131417293639, 0.12416716311407522, 4.940279652147037, zeta
0.036337701902790447, 0.99933956762475096, 1.2675746096735292, 0.9259136815273843, 0.7707349920206037, 0.9885953121220572, 0.15059651008669547, 6.491529393890018, zeta
