iota_22
24.2284200000,0.375810,-0.089710,0.289228,-0.216305
24.2427500000,0.279716,-0.173209,0.247812,-0.224217
24.2569100000,0.277539,-0.175443,0.231664,-0.226482
24.2711400000,0.277174,-0.175384,0.228982,-0.226688
24.2859200000,0.276306,-0.165840,0.225699,-0.226762
24.2997700000,0.237084,-0.178704,0.223825,-0.226644
24.3142400000,0.260866,-0.163546,0.222040,-0.226645
24.3284000000,0.261494,-0.162881,0.206556,-0.228876
24.3427000000,0.218237,-0.170888,0.196202,-0.231218
24.3571400000,0.211873,-0.166931,0.185412,-0.233275
24.3717300000,0.208942,-0.164847,0.182174,-0.233385
24.3855100000,0.192424,-0.166272,0.180157,-0.233086
24.3997000000,0.188451,-0.170735,0.176572,-0.232732
24.4142000000,0.207258,-0.153554,0.163054,-0.235564
24.4283300000,0.195750,-0.153029,0.147178,-0.238626
24.4426800000,0.193707,-0.152950,0.143727,-0.238802
24.4577800000,0.188078,-0.152130,0.138511,-0.239940
24.4718200000,0.175841,-0.148141,0.129933,-0.241881
24.4858200000,0.136597,-0.150660,0.119464,-0.243147
24.5008500000,0.134160,-0.149879,0.097646,-0.279030
24.5139700000,0.134509,-0.150483,0.094827,-0.279562
24.5283200000,0.134583,-0.150483,0.088754,-0.279451
24.5427000000,0.116204,-0.142869,0.084244,-0.279530
24.5569200000,0.081597,-0.095423,0.084351,-0.279514
24.5713600000,0.080175,-0.091065,0.084059,-0.279183
24.5858300000,0.066499,-0.114336,0.081522,-0.279877
24.5997400000,0.084117,-0.170036,0.077390,-0.279758
24.6140400000,0.049448,-0.190041,0.068460,-0.279571
24.6285600000,0.048102,-0.188099,0.063400,-0.280026
24.6425400000,0.045797,-0.188011,0.054348,-0.280801
24.6569900000,0.040188,-0.188502,0.050606,-0.281337
24.6712300000,0.021140,-0.186857,0.040390,-0.282812
24.6863300000,0.015457,-0.191445,0.012853,-0.295725
24.7026500000,0.014044,-0.193234,0.007855,-0.296582
24.7141500000,0.012074,-0.185769,0.003142,-0.297201
24.7294000000,0.009431,-0.181716,-0.003929,-0.298860
24.7428800000,0.001915,-0.179320,-0.016692,-0.300180
24.7571200000,-0.010182,-0.154891,-0.035637,-0.310043
24.7712000000,-0.064184,-0.131980,-0.049941,-0.316612
24.7858900000,-0.072781,-0.118835,-0.057502,-0.317252
24.7997300000,-0.084016,-0.111959,-0.069759,-0.300511
24.8140500000,-0.097327,-0.148880,-0.075250,-0.280617
24.8283200000,-0.096561,-0.115284,-0.079370,-0.217090
24.8427000000,-0.102788,-0.137890,-0.079677,-0.216788
24.8577400000,-0.103352,-0.143447,-0.087337,-0.213867
24.8718300000,-0.091936,-0.107316,-0.095534,-0.212935
24.8857600000,-0.122932,-0.158590,-0.105095,-0.211511
24.8998300000,-0.160024,-0.170822,-0.116151,-0.210687
24.9139600000,-0.148646,-0.195667,-0.122330,-0.210585
24.9282300000,-0.148687,-0.195630,-0.126442,-0.210237
24.9426400000,-0.160274,-0.190928,-0.137727,-0.208984
24.9569300000,-0.159714,-0.194918,-0.147055,-0.207996
24.9712100000,-0.182795,-0.181001,-0.150482,-0.207447
24.9862700000,-0.183054,-0.182097,-0.152579,-0.207041
24.9997100000,-0.183554,-0.182678,-0.156666,-0.206061
25.0140200000,-0.198001,-0.177833,-0.155902,-0.223840
25.0286100000,-0.198956,-0.177102,-0.156405,-0.227446
25.0427100000,-0.202099,-0.175343,-0.160680,-0.230865
25.0569600000,-0.206724,-0.173196,-0.163709,-0.232261
25.0712700000,-0.210623,-0.172141,-0.165176,-0.232571
25.0857800000,-0.218066,-0.170581,-0.166686,-0.235701
25.0999700000,-0.223052,-0.170447,-0.170737,-0.240672
25.1142200000,-0.227790,-0.169793,-0.173437,-0.242371
25.1289900000,-0.243792,-0.167298,-0.181162,-0.245226
25.1427100000,-0.244555,-0.166949,-0.181911,-0.245584
25.1571500000,-0.245131,-0.166626,-0.183888,-0.247638
25.1717400000,-0.245422,-0.166503,-0.183143,-0.254375
25.1856000000,-0.245657,-0.166461,-0.182944,-0.257945
25.1996700000,-0.246010,-0.166419,-0.184822,-0.259042
25.2140600000,-0.246424,-0.166407,-0.187912,-0.260120
25.2282800000,-0.252939,-0.167475,-0.194036,-0.260493
25.2427900000,-0.274670,-0.170642,-0.199136,-0.260394
25.2578000000,-0.280737,-0.171305,-0.201737,-0.260436
25.2712700000,-0.285337,-0.173317,-0.209348,-0.261050
25.2871800000,-0.290023,-0.174827,-0.329465,-0.185213
25.2997900000,-0.293476,-0.174773,-0.331782,-0.182670
25.3139600000,-0.303193,-0.172192,-0.339104,-0.177279
25.3283200000,-0.309895,-0.189690,-0.331196,-0.211630
25.3427800000,-0.311260,-0.190839,-0.331134,-0.211933
25.3569200000,-0.314251,-0.192652,-0.331457,-0.212414
25.3710800000,-0.319376,-0.194525,-0.333540,-0.213085
25.3862000000,-0.322081,-0.195772,-0.335767,-0.213739
25.4002200000,-0.327351,-0.197989,-0.340324,-0.215197
25.4141000000,-0.332044,-0.199281,-0.346247,-0.215796
25.4283500000,-0.338750,-0.199320,-0.351236,-0.215620
25.4425500000,-0.342237,-0.199255,-0.356589,-0.215400
25.4568200000,-0.346191,-0.199083,-0.361284,-0.214805
25.4712300000,-0.349058,-0.198968,-0.363825,-0.214294
25.4863200000,-0.351763,-0.199226,-0.366259,-0.214183
25.4997300000,-0.355452,-0.199619,-0.369734,-0.213954
25.5140900000,-0.357179,-0.199729,-0.371083,-0.213850
25.5288700000,-0.360711,-0.199855,-0.373585,-0.213808
25.5427000000,-0.363549,-0.199870,-0.376169,-0.213534
25.5578800000,-0.366167,-0.199965,-0.331087,-0.235292
25.5711700000,-0.368647,-0.199913,-0.331159,-0.235329
25.5857900000,-0.371428,-0.199744,-0.331353,-0.235289
25.5998600000,-0.372617,-0.199640,-0.331676,-0.235217
25.6141400000,-0.374664,-0.199504,-0.332932,-0.234749
25.6283100000,-0.376351,-0.199405,-0.334293,-0.234259
25.6429300000,-0.377221,-0.199310,-0.334921,-0.234031
25.6575300000,-0.378093,-0.199179,-0.335567,-0.233806
25.6713400000,-0.379542,-0.198839,-0.336756,-0.233394
25.6862600000,-0.381002,-0.198562,-0.337669,-0.233114
25.7069000000,-0.382198,-0.198430,-0.338389,-0.232645
25.7139900000,-0.383041,-0.198367,-0.338834,-0.232118
25.7282800000,-0.383731,-0.198390,-0.339175,-0.231724
25.7427100000,-0.384055,-0.198385,-0.339316,-0.231549
25.7568200000,-0.384631,-0.198364,-0.339523,-0.231283
25.7720400000,-0.385018,-0.198433,-0.339667,-0.231148
25.7868000000,-0.385135,-0.198465,-0.339703,-0.231127
25.7997400000,-0.385311,-0.198607,-0.339762,-0.231190
25.8141000000,-0.385376,-0.198695,-0.340101,-0.231011
25.8283100000,-0.385436,-0.198794,-0.340375,-0.230931
25.8427400000,-0.387300,-0.199102,-0.340348,-0.230888
25.8568800000,-0.387872,-0.199256,-0.340265,-0.230888
25.8710900000,-0.388075,-0.199379,-0.339594,-0.230545
25.8862100000,-0.388104,-0.199438,-0.338324,-0.230528
25.8999600000,-0.388107,-0.199457,-0.336842,-0.230631
